CODIGO,CLAVE,DIRECCION,CMUN,DESCR,UTM_X,UTM_Y,BUSCA,DS_ABREV,DS_LARGO,ETIQUETA,URL,MUNICIPIO,CD_VIAL
28026638,CEIP,"Avda Olímpica, 16",006,Gabriel y Galán,446348,4487505,"Colegio Infantil y Primaria CEIP Gabriel y Galán. Avda Olímpica, 16. Alcobendas",CP INF-PRI,Colegio Infantil y Primaria,CEIP Gabriel y Galán,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28026638,Alcobendas,006A0133
28028076,CEE,"Calle Emilia Pardo Bazán, 1",134,Vicente Ferrer,447122,4490128,"Centro de Educación Especial CEE Vicente Ferrer. Calle Emilia Pardo Bazán, 1. San Sebastián de los Reyes",CP EE,Centro de Educación Especial,CEE Vicente Ferrer,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028076,San Sebastián de los Reyes,134C0027
28028131,CEIP,"Avda Portugal, 12",007,Jesús Varela,429492,4466848,"Colegio Infantil y Primaria CEIP Jesús Varela. Avda Portugal, 12. Alcorcón",CP INF-PRI,Colegio Infantil y Primaria,CEIP Jesús Varela,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028131,Alcorcón,00702376
28028155,CEIP,"Ctra Alpedrete (M-619), 1 A",047,Daniel Vázquez Díaz,415678,4500190,"Colegio Infantil y Primaria CEIP Daniel Vázquez Díaz. Ctra Alpedrete (M-619), 1 A. Collado Villalba",CP INF-PRI,Colegio Infantil y Primaria,CEIP Daniel Vázquez Díaz,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028155,Collado Villalba,047A0169
28028209,CEIP,"Avda Europa, 12",074,Pardo Bazán,436517,4465599,"Colegio Infantil y Primaria CEIP Pardo Bazán. Avda Europa, 12. Leganés",CP INF-PRI,Colegio Infantil y Primaria,CEIP Pardo Bazán,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028209,Leganés,074A0144
28028210,CEIP,"Avda Europa, 14",074,Pérez Galdós,436515,4465762,"Colegio Infantil y Primaria CEIP Pérez Galdós. Avda Europa, 14. Leganés",CP INF-PRI,Colegio Infantil y Primaria,CEIP Pérez Galdós,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028210,Leganés,074A0144
28028222,CEIP,"Avda Europa, 10",074,Pío Baroja,436527,4465450,"Colegio Infantil y Primaria CEIP Pío Baroja. Avda Europa, 10. Leganés",CP INF-PRI,Colegio Infantil y Primaria,CEIP Pío Baroja,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028222,Leganés,074A0144
28028261,CEIP,"Calle Nazario Calonge, s/n",130,El Olivar,455451,4475258,"Colegio Infantil y Primaria CEIP El Olivar. Calle Nazario Calonge, s/n. San Fernando de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP El Olivar,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028261,San Fernando de Henares,13000060
28028271,CEIP,Pasaje entre Calles San Fernando y Salvador Allende,148,Ramón y Cajal,458724,4478984,Colegio Infantil y Primaria CEIP Ramón y Cajal. Pasaje entre Calles San Fernando y Salvador Allende. Torrejón de Ardoz,CP INF-PRI,Colegio Infantil y Primaria,CEIP Ramón y Cajal,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028271,Torrejón de Ardoz,14800145
28028301,IES,"Calle Loeches, 1",005,Arquitecto Pedro Gumiel,467864,4482723,"Instituto de Educación Secundaria IES Arquitecto Pedro Gumiel. Calle Loeches, 1. Alcalá de Henares",IES,Instituto de Educación Secundaria,IES Arquitecto Pedro Gumiel,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028301,Alcalá de Henares,005A0402
28028325,CEIP,"Calle Ministro Fernández Ordóñez, 2-C",007,Parque de Lisboa,430877,4466945,"Colegio Infantil y Primaria CEIP Parque de Lisboa. Calle Ministro Fernández Ordóñez, 2-C. Alcorcón",CP INF-PRI,Colegio Infantil y Primaria,CEIP Parque de Lisboa,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028325,Alcorcón,00702255
28028337,CEIP,"Calle Argentina, 2",049,Torres Quevedo,453564,4475410,"Colegio Infantil y Primaria CEIP Torres Quevedo. Calle Argentina, 2. Coslada",CP INF-PRI,Colegio Infantil y Primaria,CEIP Torres Quevedo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028337,Coslada,049A0020
28028350,IES,"Avda España, 115",049,María Moliner,453407,4474809,"Instituto de Educación Secundaria IES María Moliner. Avda España, 115. Coslada",IES,Instituto de Educación Secundaria,IES María Moliner,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028350,Coslada,049A0101
28028362,CEIP,"Calle Galicia, 25",058,Andrés Manjón,431116,4461168,"Colegio Infantil y Primaria CEIP Andrés Manjón. Calle Galicia, 25. Fuenlabrada",CP INF-PRI,Colegio Infantil y Primaria,CEIP Andrés Manjón,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028362,Fuenlabrada,058A0193
28028374,IES,"Calle Italia, 14",058,Dionisio Aguado,431497,4459522,"Instituto de Educación Secundaria IES Dionisio Aguado. Calle Italia, 14. Fuenlabrada",IES,Instituto de Educación Secundaria,IES Dionisio Aguado,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028374,Fuenlabrada,058A0241
28028386,CEIP,"Avda Ángeles, 26",065,Doctor Severo Ochoa,438971,4462337,"Colegio Infantil y Primaria CEIP Doctor Severo Ochoa. Avda Ángeles, 26. Getafe",CP INF-PRI,Colegio Infantil y Primaria,CEIP Doctor Severo Ochoa,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028386,Getafe,065A0060
28028404,IES,"Calle Adolfo Marsillach, 5",074,Butarque,435523,4465454,"Instituto de Educación Secundaria IES Butarque. Calle Adolfo Marsillach, 5. Leganés",IES,Instituto de Educación Secundaria,IES Butarque,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028404,Leganés,074A0093
28028416,CEIP,"Avda Doctor García Tapia, 47",079,Pasamonte,445097,4473717,"Colegio Infantil y Primaria CEIP Pasamonte. Avda Doctor García Tapia, 47. Madrid",CP INF-PRI,Colegio Infantil y Primaria,CEIP Pasamonte,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028416,Madrid,07910651
28028428,IES,"Avda los Toreros, 57",079,Avda Los Toreros,443606,4476086,"Instituto de Educación Secundaria IES Avda Los Toreros. Avda los Toreros, 57. Madrid",IES,Instituto de Educación Secundaria,IES Avda Los Toreros,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028428,Madrid,07904340
28028431,IES,"Calle Camarena, 181",079,Mariano José de Larra,435990,4471127,"Instituto de Educación Secundaria IES Mariano José de Larra. Calle Camarena, 181. Madrid",IES,Instituto de Educación Secundaria,IES Mariano José de Larra,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028431,Madrid,07908719
28028453,IES,"Calle Estrella Polar, 10",079,La Estrella,443449,4473409,"Instituto de Educación Secundaria IES La Estrella. Calle Estrella Polar, 10. Madrid",IES,Instituto de Educación Secundaria,IES La Estrella,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028453,Madrid,07902077
28028465,IES,"Calle San Nemesio, 1",079,San Juan Bautista,444164,4478138,"Instituto de Educación Secundaria IES San Juan Bautista. Calle San Nemesio, 1. Madrid",IES,Instituto de Educación Secundaria,IES San Juan Bautista,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028465,Madrid,07900911
28028477,IES,"Calle Infanta Mercedes, 47",079,Jaime Vera,440807,4478714,"Instituto de Educación Secundaria IES Jaime Vera. Calle Infanta Mercedes, 47. Madrid",IES,Instituto de Educación Secundaria,IES Jaime Vera,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028477,Madrid,07902872
28028519,CEIP,"Avda Juan Carlos I, 15",106,Ciudad de Parla,434509,4453556,"Colegio Infantil y Primaria CEIP Ciudad de Parla. Avda Juan Carlos I, 15. Parla",CP INF-PRI,Colegio Infantil y Primaria,CEIP Ciudad de Parla,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028519,Parla,10600720
28028532,CEIP,"Calle Berlín, 2",092,Rosalía de Castro,426567,4463525,"Colegio Infantil y Primaria CEIP Rosalía de Castro. Calle Berlín, 2. Móstoles",CP INF-PRI,Colegio Infantil y Primaria,CEIP Rosalía de Castro,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028532,Móstoles,092A0044
28028556,CEIP,"Calle Río Bidasoa, 3",092,Rio Bidasoa,426003,4463490,"Colegio Infantil y Primaria CEIP Rio Bidasoa. Calle Río Bidasoa, 3. Móstoles",CP INF-PRI,Colegio Infantil y Primaria,CEIP Rio Bidasoa,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028556,Móstoles,092A0323
28028568,IES,"Avda Olímpica, 16",092,Manuel de Falla,424898,4464546,"Instituto de Educación Secundaria IES Manuel de Falla. Avda Olímpica, 16. Móstoles",IES,Instituto de Educación Secundaria,IES Manuel de Falla,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028568,Móstoles,092A0256
28028571,IES,"Calle Real, 52",127,Las Rozas I,426438,4482430,"Instituto de Educación Secundaria IES Las Rozas I. Calle Real, 52. Rozas de Madrid (Las)",IES,Instituto de Educación Secundaria,IES Las Rozas I,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028571,Rozas de Madrid (Las),12702834
28028611,IES,"Avda Aragón, 12",134,Gonzalo Torrente Ballester,446652,4490069,"Instituto de Educación Secundaria IES Gonzalo Torrente Ballester. Avda Aragón, 12. San Sebastián de los Reyes",IES,Instituto de Educación Secundaria,IES Gonzalo Torrente Ballester,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028611,San Sebastián de los Reyes,134A0030
28028672,IES,"Calle Serrano, 127",079,Ramiro de Maeztu,441723,4477090,"Instituto de Educación Secundaria IES Ramiro de Maeztu. Calle Serrano, 127. Madrid",IES,Instituto de Educación Secundaria,IES Ramiro de Maeztu,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028672,Madrid,07940673
28028684,IES,"Ctra M-600 (Guadarrama) , 65",131,Juan de Herrera,404807,4495243,"Instituto de Educación Secundaria IES Juan de Herrera. Ctra M-600 (Guadarrama) , 65. San Lorenzo de El Escorial",IES,Instituto de Educación Secundaria,IES Juan de Herrera,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028684,San Lorenzo de El Escorial,13100250
28028738,CEIP,"Calle Violeta, 19",005,Beatriz Galindo,468571,4480541,"Colegio Infantil y Primaria CEIP Beatriz Galindo. Calle Violeta, 19. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Beatriz Galindo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028738,Alcalá de Henares,005A0788
28028741,CEIP,"Cuesta Teatinos, 2",005,Dulcinea,469543,4482610,"Colegio Infantil y Primaria CEIP Dulcinea. Cuesta Teatinos, 2. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Dulcinea,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028741,Alcalá de Henares,005A0734
28028751,CEIP,"Avda Juan de Austria, 17",005,Juan de Austria,470202,4481984,"Colegio Infantil y Primaria CEIP Juan de Austria. Avda Juan de Austria, 17. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Juan de Austria,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028751,Alcalá de Henares,005A0569
28028763,CEIP,"Avda Nuestra Señora de Belén, 6-A",005,Santos Niños,467660,4480434,"Colegio Infantil y Primaria CEIP Santos Niños. Avda Nuestra Señora de Belén, 6-A. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Santos Niños,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028763,Alcalá de Henares,005A0499
28028775,CEIP,"Calle Doctor Casimiro Morcillo, 51",006,Emilio Casado,445104,4488332,"Colegio Infantil y Primaria CEIP Emilio Casado. Calle Doctor Casimiro Morcillo, 51. Alcobendas",CP INF-PRI,Colegio Infantil y Primaria,CEIP Emilio Casado,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028775,Alcobendas,006A0092
28028799,CEIP,"Avda Cantarranas, 2",007,Santiago Ramón y Cajal,430032,4466973,"Colegio Infantil y Primaria CEIP Santiago Ramón y Cajal. Avda Cantarranas, 2. Alcorcón",CP INF-PRI,Colegio Infantil y Primaria,CEIP Santiago Ramón y Cajal,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028799,Alcorcón,00701861
28028805,CEIP,"Calle Polvoranca, 35",007,Vicente Aleixandre,430297,4466185,"Colegio Infantil y Primaria CEIP Vicente Aleixandre. Calle Polvoranca, 35. Alcorcón",CP INF-PRI,Colegio Infantil y Primaria,CEIP Vicente Aleixandre,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028805,Alcorcón,00700135
28028830,CEIP,"Calle Frailes, 6",074,Francisco de Quevedo,434368,4463829,"Colegio Infantil y Primaria CEIP Francisco de Quevedo. Calle Frailes, 6. Leganés",CP INF-PRI,Colegio Infantil y Primaria,CEIP Francisco de Quevedo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028830,Leganés,074A0158
28028842,CEIP,"Avda los Pinos, 4",074,Lope de Vega,434189,4463929,"Colegio Infantil y Primaria CEIP Lope de Vega. Avda los Pinos, 4. Leganés",CP INF-PRI,Colegio Infantil y Primaria,CEIP Lope de Vega,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028842,Leganés,074A0323
28028854,CEIP,"Calle Zipaquira, 14",079,Dionisio Ridruejo,446211,4480452,"Colegio Infantil y Primaria CEIP Dionisio Ridruejo. Calle Zipaquira, 14. Madrid",CP INF-PRI,Colegio Infantil y Primaria,CEIP Dionisio Ridruejo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028854,Madrid,07908942
28028891,CEIP,"Calle Río Ebro, 9",092,Las Cumbres,425547,4463065,"Colegio Infantil y Primaria CEIP Las Cumbres. Calle Río Ebro, 9. Móstoles",CP INF-PRI,Colegio Infantil y Primaria,CEIP Las Cumbres,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028891,Móstoles,092A0314
28028945,CEIP,"Calle Juan Ramón Jiménez, 8",148,Juan Ramón Jiménez,459517,4479502,"Colegio Infantil y Primaria CEIP Juan Ramón Jiménez. Calle Juan Ramón Jiménez, 8. Torrejón de Ardoz",CP INF-PRI,Colegio Infantil y Primaria,CEIP Juan Ramón Jiménez,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28028945,Torrejón de Ardoz,14800130
28029111,CEIP,"Ctra Colmenar Viejo, Km 15 (Calle Kant, 2)",079,Príncipe de Asturias,440998,4488100,"Colegio Infantil y Primaria CEIP Príncipe de Asturias. Ctra Colmenar Viejo, Km 15 (Calle Kant, 2). Madrid",CP INF-PRI,Colegio Infantil y Primaria,CEIP Príncipe de Asturias,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029111,Madrid,079C1611
28029123,CEIP,"Calle Camino Viejo de Villaverde, 1",079,Meseta de Orcasitas,439688,4469280,"Colegio Infantil y Primaria CEIP Meseta de Orcasitas. Calle Camino Viejo de Villaverde, 1. Madrid",CP INF-PRI,Colegio Infantil y Primaria,CEIP Meseta de Orcasitas,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029123,Madrid,07945602
28029160,CEIP,"Paseo Pinar, 2",127,San Miguel,426163,4483115,"Colegio Infantil y Primaria CEIP San Miguel. Paseo Pinar, 2. Rozas de Madrid (Las)",CP INF-PRI,Colegio Infantil y Primaria,CEIP San Miguel,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029160,Rozas de Madrid (Las),12702470
28029238,CEIP,"Calle Felipe de Diego, 6",079,Palomeras Bajas,443902,4470050,"Colegio Infantil y Primaria CEIP Palomeras Bajas. Calle Felipe de Diego, 6. Madrid",CP INF-PRI,Colegio Infantil y Primaria,CEIP Palomeras Bajas,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029238,Madrid,07911221
28029241,CEE,"Avda Mediterráneo, km. 7 (Avda del Campus Sur)",079,Vallecas,446399,4471054,"Centro de Educación Especial CEE Vallecas. Avda Mediterráneo, km. 7 (Avda del Campus Sur). Madrid",CP EE,Centro de Educación Especial,CEE Vallecas,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029241,Madrid,079C0640
28029512,CEIP,"Calle Salcillo, 4",092,Salzillo - Valle Inclán,426664,4465256,"Colegio Infantil y Primaria CEIP Salzillo - Valle Inclán. Calle Salcillo, 4. Móstoles",CP INF-PRI,Colegio Infantil y Primaria,CEIP Salzillo - Valle Inclán,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029512,Móstoles,092A0337
28029597,CEIP,"Calle Santiago Rusiñol, 7",013,San Fernando,447819,4431328,"Colegio Infantil y Primaria CEIP San Fernando. Calle Santiago Rusiñol, 7. Aranjuez",CP INF-PRI,Colegio Infantil y Primaria,CEIP San Fernando,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029597,Aranjuez,013A0271
28029603,CEIP,"Plaza Paloma, 11",013,Santa Teresa de Jesús,447431,4430989,"Colegio Infantil y Primaria CEIP Santa Teresa de Jesús. Plaza Paloma, 11. Aranjuez",CP INF-PRI,Colegio Infantil y Primaria,CEIP Santa Teresa de Jesús,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029603,Aranjuez,013A0191
28029615,CEIP,"Calle Suiza, 24",058,Miguel Hernández,431716,4459662,"Colegio Infantil y Primaria CEIP Miguel Hernández. Calle Suiza, 24. Fuenlabrada",CP INF-PRI,Colegio Infantil y Primaria,CEIP Miguel Hernández,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029615,Fuenlabrada,058A0459
28029652,CEIP,"Calle Alemania, 18",058,Francisco de Quevedo,431285,4459871,"Colegio Infantil y Primaria CEIP Francisco de Quevedo. Calle Alemania, 18. Fuenlabrada",CP INF-PRI,Colegio Infantil y Primaria,CEIP Francisco de Quevedo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029652,Fuenlabrada,058A0016
28029664,CEE,"Calle Saldaña, 30",079,Inmaculada Concepción,438378,4471300,"Centro de Educación Especial CEE Inmaculada Concepción. Calle Saldaña, 30. Madrid",CP EE,Centro de Educación Especial,CEE Inmaculada Concepción,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029664,Madrid,07905329
28029691,CEIP,"Calle Francisco de Goya, 3",084,Miguel de Cervantes,459214,4471430,"Colegio Infantil y Primaria CEIP Miguel de Cervantes. Calle Francisco de Goya, 3. Mejorada del Campo",CP INF-PRI,Colegio Infantil y Primaria,CEIP Miguel de Cervantes,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029691,Mejorada del Campo,08400049
28029901,CEIP,"Avda España, 16",049,Gonzalo de Berceo,452091,4474684,"Colegio Infantil y Primaria CEIP Gonzalo de Berceo. Avda España, 16. Coslada",CP INF-PRI,Colegio Infantil y Primaria,CEIP Gonzalo de Berceo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029901,Coslada,049A0101
28029913,CEIP,"Avda España, 144",049,Menéndez Pidal,453294,4474685,"Colegio Infantil y Primaria CEIP Menéndez Pidal. Avda España, 144. Coslada",CP INF-PRI,Colegio Infantil y Primaria,CEIP Menéndez Pidal,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029913,Coslada,049A0101
28029937,CEIP,"Calle Cañada Real de Toledo, 24",113,Buenos Aires,440372,4454173,"Colegio Infantil y Primaria CEIP Buenos Aires. Calle Cañada Real de Toledo, 24. Pinto",CP INF-PRI,Colegio Infantil y Primaria,CEIP Buenos Aires,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28029937,Pinto,113A0052
28030101,CEPA,"Calle Guadalajara, 3",065,Casa de la Cultura,437768,4461961,"Centro Educación de Adultos CEPA Casa de la Cultura. Calle Guadalajara, 3. Getafe",CEPA,Centro Educación de Adultos,CEPA Casa de la Cultura,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030101,Getafe,065A0357
28030113,CEPA,"Calle Corregidor Alonso de Tobar, 7",079,Cultural Moratalaz,444874,4472815,"Centro Educación de Adultos CEPA Cultural Moratalaz. Calle Corregidor Alonso de Tobar, 7. Madrid",CEPA,Centro Educación de Adultos,CEPA Cultural Moratalaz,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030113,Madrid,07900600
28030125,CEPA,"Calle Ocaña, 35 B",079,Aluche,435923,4470762,"Centro Educación de Adultos CEPA Aluche. Calle Ocaña, 35 B. Madrid",CEPA,Centro Educación de Adultos,CEPA Aluche,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030125,Madrid,07908809
28030137,IES,"Calle Fortuny, 24",079,Fortuny,441483,4476130,"Instituto de Educación Secundaria IES Fortuny. Calle Fortuny, 24. Madrid",IES,Instituto de Educación Secundaria,IES Fortuny,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030137,Madrid,07902251
28030149,IES,"Calle Valdesangil, 25",079,Ciudad de los Poetas,439144,4479918,"Instituto de Educación Secundaria IES Ciudad de los Poetas. Calle Valdesangil, 25. Madrid",IES,Instituto de Educación Secundaria,IES Ciudad de los Poetas,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030149,Madrid,07910388
28030150,IES,"Avda Manoteras, 55",079,Ramón y Cajal,444059,4482067,"Instituto de Educación Secundaria IES Ramón y Cajal. Avda Manoteras, 55. Madrid",IES,Instituto de Educación Secundaria,IES Ramón y Cajal,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030150,Madrid,07910535
28030162,IES,"Calle Villaescusa, 17",079,Miguel Delibes,446432,4474808,"Instituto de Educación Secundaria IES Miguel Delibes. Calle Villaescusa, 17. Madrid",IES,Instituto de Educación Secundaria,IES Miguel Delibes,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030162,Madrid,07906377
28030174,IES,"Calle Huerta de Villaverde, 15",079,Celestino Mutis,439450,4466651,"Instituto de Educación Secundaria IES Celestino Mutis. Calle Huerta de Villaverde, 15. Madrid",IES,Instituto de Educación Secundaria,IES Celestino Mutis,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030174,Madrid,07911225
28030186,IES,"Calle Alfredo Marquerie, 21",079,Dámaso Alonso,440628,4482067,"Instituto de Educación Secundaria IES Dámaso Alonso. Calle Alfredo Marquerie, 21. Madrid",IES,Instituto de Educación Secundaria,IES Dámaso Alonso,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030186,Madrid,07910814
28030198,CEIP,"Calle Fermín Caballero, 68",079,Cardenal Herrera Oria,439705,4481573,"Colegio Infantil y Primaria CEIP Cardenal Herrera Oria. Calle Fermín Caballero, 68. Madrid",CP INF-PRI,Colegio Infantil y Primaria,CEIP Cardenal Herrera Oria,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030198,Madrid,07910346
28030204,CEPA,"Calle Camino de Humanes, 63",092,Agustina de Aragón,427302,4462701,"Centro Educación de Adultos CEPA Agustina de Aragón. Calle Camino de Humanes, 63. Móstoles",CEPA,Centro Educación de Adultos,CEPA Agustina de Aragón,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030204,Móstoles,092A0057
28030216,IES,"Avda Juan Carlos I, 19",106,Humanejos,434640,4453265,"Instituto de Educación Secundaria IES Humanejos. Avda Juan Carlos I, 19. Parla",IES,Instituto de Educación Secundaria,IES Humanejos,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030216,Parla,10600720
28030228,IES,"Calle San Fernando, 4",148,León Felipe,458645,4479126,"Instituto de Educación Secundaria IES León Felipe. Calle San Fernando, 4. Torrejón de Ardoz",IES,Instituto de Educación Secundaria,IES León Felipe,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030228,Torrejón de Ardoz,14801514
28030241,IES,"Avda Pablo Iglesias, 3",007,Prado de Santo Domingo,428582,4465880,"Instituto de Educación Secundaria IES Prado de Santo Domingo. Avda Pablo Iglesias, 3. Alcorcón",IES,Instituto de Educación Secundaria,IES Prado de Santo Domingo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030241,Alcorcón,00701854
28030344,CEIP,"Avda Ejército, 5",005,Manuel Azaña,468038,4481009,"Colegio Infantil y Primaria CEIP Manuel Azaña. Avda Ejército, 5. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Manuel Azaña,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030344,Alcalá de Henares,005A0377
28030368,CEIP,"Calle Río Guadarrama, 1",005,Iplacea,469235,4480529,"Colegio Infantil y Primaria CEIP Iplacea. Calle Río Guadarrama, 1. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Iplacea,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28030368,Alcalá de Henares,005A0617
