id_municipality,municipality_name,total_centers,total_population_0_19,population_0-4,population_5-9,population_10-14,population_15-19,infantil_i_ciclo_capacity,infantil_i_ciclo_plazas_estimadas,infantil_i_ciclo_max_matriculados,infantil_i_ciclo_solicitudes,infantil_i_ciclo_admitidos,infantil_i_ciclo_num_centers,infantil_i_ciclo_centers_names,infantil_ii_ciclo_capacity,infantil_ii_ciclo_plazas_estimadas,infantil_ii_ciclo_max_matriculados,infantil_ii_ciclo_solicitudes,infantil_ii_ciclo_admitidos,infantil_ii_ciclo_num_centers,infantil_ii_ciclo_centers_names,primaria_capacity,primaria_plazas_estimadas,primaria_max_matriculados,primaria_solicitudes,primaria_admitidos,primaria_num_centers,primaria_centers_names,eso_capacity,eso_plazas_estimadas,eso_max_matriculados,eso_solicitudes,eso_admitidos,eso_num_centers,eso_centers_names,infantil_i_ciclo_estimated_need,infantil_i_ciclo_coverage_ratio,infantil_i_ciclo_is_covered,infantil_i_ciclo_deficit,infantil_ii_ciclo_estimated_need,infantil_ii_ciclo_coverage_ratio,infantil_ii_ciclo_is_covered,infantil_ii_ciclo_deficit,primaria_estimated_need,primaria_coverage_ratio,primaria_is_covered,primaria_deficit,eso_estimated_need,eso_coverage_ratio,eso_is_covered,eso_deficit,total_estimated_need,total_capacity,overall_coverage_ratio,cycles_with_need,cycles_covered,coverage_percentage,is_fully_covered,total_deficit,cycles_with_access,access_percentage,access_classification,has_basic_education,has_mandatory_education,missing_cycles
28060,Fuentidueña de Tajo,3,430,92,104,112,122,36,12.0,36,37,35,1,La Ballenita,54,18.0,54,13,13,1,Alarilla,122,20.333333333333332,122,8,25.666666666666668,1,Alarilla,601,150.25,601,134,134,1,Villarejo de Salvanés,55.2,0.6521739130434783,False,19.200000000000003,57.599999999999994,0.9375000000000001,False,3.5999999999999943,128.0,0.953125,False,6.0,91.6,6.56113537117904,True,0.0,332.4,813,2.4458483754512637,4,1,25.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28168,El Vellón,3,427,81,120,109,117,30,10.0,30,29,28,1,El Vellón,65,21.666666666666668,65,10,10,1,El Vellón,115,19.166666666666668,115,2,18.333333333333332,1,El Vellón,684,171.0,684,173,161,1,Cortes de Cádiz,48.6,0.6172839506172839,False,18.6,56.4,1.1524822695035462,True,0.0,139.6,0.8237822349570201,False,24.599999999999994,88.80000000000001,7.702702702702702,True,0.0,333.4,894,2.6814637072585485,4,2,50.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28146,Tielmes,2,562,110,145,148,159,0,0.0,0,0,0,0,Ninguno,185,61.66666666666667,185,49,49,2,"Carlos Ruiz, Miguel de Cervantes",413,68.83333333333333,413,1,61.0,2,"Carlos Ruiz, Miguel de Cervantes",189,47.25,189,4,4,1,Miguel de Cervantes,66.0,0.0,False,66.0,73.0,2.5342465753424657,True,0.0,175.2,2.3573059360730597,True,0.0,120.6,1.5671641791044777,True,0.0,434.79999999999995,787,1.8100275988960444,4,3,75.0,False,0.0,3,75.0,Acceso Bueno,True,True,['infantil_i_ciclo']
28175,Villamantilla,1,394,59,94,143,98,0,0.0,0,0,0,0,Ninguno,39,13.0,39,13,13,1,San Miguel,116,19.333333333333332,116,2,14.666666666666666,1,San Miguel,117,29.25,117,13,13,1,San Miguel,35.4,0.0,False,35.4,42.400000000000006,0.9198113207547168,False,3.4000000000000057,132.4,0.8761329305135951,False,16.400000000000006,105.4,1.110056925996205,True,0.0,315.6,272,0.8618504435994929,4,1,25.0,False,43.60000000000002,3,75.0,Acceso Bueno,True,True,['infantil_i_ciclo']
28069,La Hiruela,2,8,5,3,0,0,14,4.666666666666667,14,14,14,1,Montejo de la Sierra,92,30.666666666666668,92,22,22,1,Peñalta,208,34.666666666666664,208,2,30.333333333333332,1,Peñalta,96,24.0,96,1,0,1,Peñalta,3.0,4.666666666666667,True,0.0,2.6,35.38461538461539,True,0.0,2.4,86.66666666666667,True,0.0,0.0,inf,True,0.0,8.0,314,39.25,3,3,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28110,Perales de Tajuña,7,660,130,167,172,191,40,13.333333333333334,40,38,38,1,Perales de Tajuña,183,61.0,183,50,47,2,"Ntra. Sra. del Castillo, Miguel de Cervantes",418,69.66666666666667,418,3,60.33333333333333,2,"Ntra. Sra. del Castillo, Miguel de Cervantes",2566,641.5,2566,571,498,5,"Villarejo de Salvanés, Vega del Tajuña, El Carrascal, Miguel de Cervantes, Grande Covian",78.0,0.5128205128205128,False,38.0,85.4,2.142857142857143,True,0.0,202.39999999999998,2.065217391304348,True,0.0,141.4,18.147100424328148,True,0.0,507.19999999999993,3207,6.322949526813881,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28120,Rascafría,3,217,42,51,56,68,21,7.0,21,19,18,1,Rascafría,136,45.333333333333336,136,41,41,2,"Enrique de Mesa, Vicente Aleixandre",344,57.333333333333336,344,8,43.333333333333336,2,"Enrique de Mesa, Vicente Aleixandre",198,49.5,198,12,12,1,Vicente Aleixandre,25.2,0.8333333333333334,False,4.199999999999999,27.0,5.037037037037037,True,0.0,63.199999999999996,5.443037974683545,True,0.0,47.2,4.194915254237288,True,0.0,162.60000000000002,699,4.298892988929889,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28125,Robledo de Chavela,3,863,156,160,238,309,62,20.666666666666668,62,49,49,1,El Parque,81,27.0,81,22,22,1,Ntra. Sra. de Navahonda,195,32.5,195,1,28.0,1,Ntra. Sra. de Navahonda,210,52.5,210,45,45,1,Sabino Fernández Campo,93.6,0.6623931623931625,False,31.599999999999994,94.4,0.858050847457627,False,13.400000000000006,223.2,0.8736559139784946,False,28.19999999999999,204.60000000000002,1.0263929618768328,True,0.0,615.8,548,0.8898993179603768,4,1,25.0,False,67.79999999999995,4,100.0,Acceso Completo,True,True,[]
28140,Serranillos del Valle,4,1068,179,276,298,315,52,17.333333333333332,52,56,56,1,El Trébol,116,38.666666666666664,116,36,33,1,El Poeta,258,43.0,258,15,48.0,1,El Poeta,1132,283.0,1132,282,243,2,"Griñón, Sor Juana de la Cruz",107.4,0.48417132216014896,False,55.400000000000006,126.8,0.9148264984227129,False,10.799999999999997,340.0,0.7588235294117647,False,82.0,241.8,4.6815550041356495,True,0.0,816.0,1558,1.9093137254901962,4,1,25.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28107,Patones,2,95,22,29,22,22,0,0.0,0,0,0,0,Ninguno,50,16.666666666666668,50,23,20,1,CRA. El Jarama,116,19.333333333333332,116,5,17.333333333333336,1,CRA. El Jarama,395,98.75,395,68,68,1,Alto Jarama,13.2,0.0,False,13.2,14.600000000000001,3.424657534246575,True,0.0,32.0,3.625,True,0.0,17.6,22.443181818181817,True,0.0,77.4,561,7.2480620155038755,4,3,75.0,False,0.0,3,75.0,Acceso Bueno,True,True,['infantil_i_ciclo']
28128,Rozas de Puerto Real,4,68,14,14,17,23,22,7.333333333333333,22,13,12,1,Ilusiones,154,51.33333333333333,154,36,36,3,"Suárez Somonte, Carlos Ruiz, Eugenio Muro",326,54.33333333333333,326,5,52.33333333333333,3,"Suárez Somonte, Carlos Ruiz, Eugenio Muro",264,66.0,264,8,8,2,"Suárez Somonte, Eugenio Muro",8.4,2.619047619047619,True,0.0,8.399999999999999,18.333333333333336,True,0.0,18.0,18.11111111111111,True,0.0,14.799999999999999,17.83783783783784,True,0.0,49.599999999999994,766,15.443548387096776,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28150,Torrejón de Velasco,3,1122,181,250,332,359,52,17.333333333333332,52,59,48,1,El Principito,88,29.333333333333332,88,8,7,1,Ntra. Sra. del Pilar,229,38.166666666666664,229,2,17.0,1,Ntra. Sra. del Pilar,589,147.25,589,124,112,1,Miguel Delibes,108.6,0.47882136279926335,False,56.599999999999994,122.4,0.7189542483660131,False,34.400000000000006,332.8,0.6881009615384616,False,103.80000000000001,271.0,2.1734317343173433,True,0.0,834.8,958,1.1475802587446096,4,1,25.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28153,Torremocha de Jarama,3,224,35,56,59,74,23,7.666666666666667,23,19,18,1,Torremocha de Jarama,130,43.333333333333336,130,42,42,1,Cardenal Cisneros,306,51.0,306,12,44.0,1,Cardenal Cisneros,395,98.75,395,68,68,1,Alto Jarama,21.0,1.0952380952380953,True,0.0,25.2,5.158730158730159,True,0.0,68.4,4.473684210526315,True,0.0,50.2,7.868525896414342,True,0.0,164.8,854,5.182038834951456,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28097,Navarredonda y San Mamés,3,12,5,4,1,2,59,19.666666666666668,59,68,64,2,"Buitrago de Lozoya, Villavieja de Lozoya",92,30.666666666666668,92,22,22,1,Peñalta,208,34.666666666666664,208,2,30.333333333333332,1,Peñalta,96,24.0,96,1,0,1,Peñalta,3.0,19.666666666666668,True,0.0,2.8,32.85714285714286,True,0.0,3.6,57.77777777777778,True,0.0,1.0,96.0,True,0.0,10.4,455,43.75,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28133,San Martín de Valdeiglesias,4,1856,337,460,545,514,73,24.333333333333332,73,77,76,1,El Olivar,286,95.33333333333333,286,69,67,2,"San Martín de Tours, Virgen de la Nueva",670,111.66666666666667,670,16,93.0,2,"San Martín de Tours, Virgen de la Nueva",483,120.75,483,113,106,1,Pedro de Tolosa,202.2,0.361028684470821,False,129.2,226.8,1.2610229276895943,True,0.0,586.0,1.1433447098976108,True,0.0,429.8,1.1237785016286646,True,0.0,1444.8,1512,1.0465116279069768,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28089,Moraleja de Enmedio,2,1267,238,312,377,340,41,13.666666666666666,41,0,0,1,Santa Teresa,125,41.666666666666664,125,28,28,1,Santa Teresa,320,53.333333333333336,320,1,32.33333333333333,1,Santa Teresa,244,61.0,244,51,49,1,África Moraleja de Enmedio,142.8,0.28711484593837533,False,101.80000000000001,157.6,0.7931472081218275,False,32.599999999999994,400.4,0.7992007992007992,False,80.39999999999998,294.2,0.8293677770224338,False,50.19999999999999,995.0,730,0.7336683417085427,4,0,0.0,False,265.0,4,100.0,Acceso Completo,True,True,[]
28152,Torrelodones,7,6084,977,1368,1765,1974,234,78.0,234,261,225,3,"El Tomillar, El Hada Traga Manzanas, Las Ardillas",449,149.66666666666669,449,135,120,4,"El Tomillar, El Encinar, Los Ángeles, Ntra. Sra. de Lourdes",974,162.33333333333334,974,58,155.66666666666669,3,"El Encinar, Los Ángeles, Ntra. Sra. de Lourdes",821,205.25,821,229,170,2,"Diego Velázquez, El Encinar",586.2,0.39918116683725685,False,352.20000000000005,664.4000000000001,0.6757977122215532,False,215.4000000000001,1800.4,0.5409908909131304,False,826.4000000000001,1453.8,0.5647269225478058,False,632.8,4504.8,2478,0.5500799147575919,4,0,0.0,False,2026.8000000000002,4,100.0,Acceso Completo,True,True,[]
28048,Corpa,8,175,31,47,54,43,13,4.333333333333333,13,15,12,1,El Sauce Llorón,254,84.66666666666666,254,71,69,2,"Juan de Goyeneche, Gregorio Canella",595,99.16666666666666,595,31,105.33333333333333,2,"Juan de Goyeneche, Gregorio Canella",2648,662.0,2648,628,524,6,"Juan de Goyeneche, Alonso de Avellaneda, Senda Galiana, Alkala-Nahar, Complutense, Don Pelayo",18.6,0.6989247311827956,False,5.600000000000001,21.8,11.65137614678899,True,0.0,59.2,10.050675675675675,True,0.0,41.0,64.58536585365853,True,0.0,140.60000000000002,3510,24.964438122332854,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28086,El Molar,6,2195,434,541,644,576,159,53.0,159,167,147,3,"Santa Cecilia (Programa de Casa de Niños), Los Sueños, Santa Cecilia",266,88.66666666666666,266,63,62,2,"Arco de la Sierra, Ntra. Sra. del Remolino",633,105.5,633,11,82.0,2,"Arco de la Sierra, Ntra. Sra. del Remolino",684,171.0,684,173,161,1,Cortes de Cádiz,260.4,0.6105990783410139,False,101.39999999999998,281.8,0.9439318665720369,False,15.800000000000011,690.4000000000001,0.9168597914252606,False,57.40000000000009,501.59999999999997,1.3636363636363638,True,0.0,1734.2,1742,1.0044977511244377,4,1,25.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28084,Mejorada del Campo,10,5199,910,1295,1484,1510,242,80.66666666666667,242,215,190,4,"Las Cigüeñas, Jaramita, Huerta Chica, Jarama",625,208.33333333333331,625,168,147,5,"Jarama, Henares, Europa, Miguel de Cervantes, Pablo Picasso",1499,249.83333333333331,1499,48,222.99999999999997,5,"Jarama, Henares, Europa, Miguel de Cervantes, Pablo Picasso",1153,288.25,1153,277,233,2,"Miguel Delibes, Los Olivos",546.0,0.4432234432234432,False,304.0,623.0,1.0032102728731942,True,0.0,1629.6,0.9198576337751596,False,130.5999999999999,1192.4,0.9669573968466957,False,39.40000000000009,3991.0,3519,0.8817339012778752,4,1,25.0,False,472.0,4,100.0,Acceso Completo,True,True,[]
28121,Redueña,2,47,7,12,11,17,0,0.0,0,0,0,0,Ninguno,145,48.33333333333333,145,57,56,2,"Puerta de la Sierra, CRA Cabanillas de la Sierra",298,49.66666666666667,298,1,49.33333333333333,2,"Puerta de la Sierra, CRA Cabanillas de la Sierra",86,21.5,86,7,2,1,Puerta de la Sierra,4.2,0.0,False,4.2,5.199999999999999,27.884615384615387,True,0.0,14.0,21.285714285714285,True,0.0,10.0,8.6,True,0.0,33.4,529,15.838323353293413,4,3,75.0,False,0.0,3,75.0,Acceso Bueno,True,True,['infantil_i_ciclo']
28012,Anchuelo,15,332,65,91,101,75,38,12.666666666666666,38,43,34,1,La Isla de Las Arreñas,38,12.666666666666666,38,12,12,1,Virgen de la Oliva,99,16.5,99,2,13.666666666666666,1,Virgen de la Oliva,6388,1597.0,6388,1604,1251,13,"Alonso Quijano, Alonso de Avellaneda, Alkala-Nahar, Doctor Marañón, Arquitecto Pedro Gumiel, Complutense, Antonio Machado, Cardenal Cisneros, Mateo Alemán, Lázaro Carreter, Don Pelayo, Atenea, Ignacio Ellacuría",39.0,0.9743589743589743,False,1.0,44.2,0.8597285067873303,False,6.200000000000003,113.19999999999999,0.8745583038869259,False,14.199999999999989,75.6,84.49735449735451,True,0.0,272.0,6563,24.128676470588236,4,1,25.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28141,Sevilla la Nueva,4,2332,328,494,718,792,94,31.333333333333332,94,99,87,1,Juana Llandres,200,66.66666666666666,200,37,36,2,"Duque de Rivas, Anton Sevillano",550,91.66666666666666,550,15,61.666666666666664,2,"Duque de Rivas, Anton Sevillano",437,109.25,437,113,102,1,Sevilla la Nueva,196.8,0.4776422764227642,False,102.80000000000001,230.0,0.8695652173913043,False,30.0,682.4,0.805978898007034,False,132.39999999999998,589.2,0.7416836388323149,False,152.20000000000005,1698.4,1281,0.7542392840320301,4,0,0.0,False,417.4000000000001,4,100.0,Acceso Completo,True,True,[]
28135,Santa María de la Alameda,5,247,42,57,86,62,20,6.666666666666666,20,23,22,2,"Capulin, Valdemaqueda",180,60.0,180,46,45,2,"Ntra. Sra. de Navahonda, CRA Sierra Oeste Zarzalejo",417,69.5,417,6,58.0,2,"Ntra. Sra. de Navahonda, CRA Sierra Oeste Zarzalejo",210,52.5,210,45,45,1,Sabino Fernández Campo,25.2,0.7936507936507937,False,5.199999999999999,28.200000000000003,6.382978723404254,True,0.0,80.0,5.2125,True,0.0,64.0,3.28125,True,0.0,197.4,827,4.189463019250253,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28020,Berzosa del Lozoya,3,40,3,4,11,22,12,4.0,12,13,13,1,El Cervatillo Dormilón,178,59.333333333333336,178,52,52,2,"Peñalta, CRA de Lozoyuela",414,69.0,414,5,59.0,2,"Peñalta, CRA de Lozoyuela",96,24.0,96,1,0,1,Peñalta,1.8,6.666666666666666,True,0.0,2.0,89.0,True,0.0,7.6000000000000005,54.473684210526315,True,0.0,11.0,8.727272727272727,True,0.0,22.4,700,31.250000000000004,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28073,Humanes de Madrid,9,5090,839,1165,1626,1460,164,54.666666666666664,164,125,121,4,"Platero y Yo, Campohermoso, El Bosque (Programa Casa de Niños), El Bosque",549,183.0,549,135,133,4,"Hermanos Torá, Santo Domingo de Guzmán, Campohermoso, Pedro Brimonis",1409,234.83333333333331,1409,22,158.0,4,"Hermanos Torá, Santo Domingo de Guzmán, Campohermoso, Pedro Brimonis",1091,272.75,1091,252,221,2,"Humanes, Fernando Fernán Gómez",503.4,0.32578466428287645,False,339.4,568.6,0.9655293703833978,False,19.600000000000023,1582.4,0.8904196157735086,False,173.4000000000001,1267.6,0.8606816030293468,False,176.5999999999999,3922.0,3213,0.8192248852626212,4,0,0.0,False,709.0,4,100.0,Acceso Completo,True,True,[]
28901,Lozoyuela-Navas-Sieteiglesias,3,285,49,62,96,78,24,8.0,24,27,25,1,Lozoyuela,86,28.666666666666668,86,30,30,1,CRA de Lozoyuela,206,34.333333333333336,206,3,28.666666666666668,1,CRA de Lozoyuela,543,135.75,543,103,101,1,De la Cabrera,29.4,0.8163265306122449,False,5.399999999999999,32.0,2.6875,True,0.0,88.0,2.340909090909091,True,0.0,73.2,7.418032786885246,True,0.0,222.60000000000002,859,3.858939802336028,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28061,Galapagar,9,7570,1283,1846,2106,2335,284,94.66666666666666,284,301,272,3,"El Hada Traga Manzanas, Manantial, Don Pimpón",534,178.0,534,178,141,4,"Jacinto Benavente, La Navata, Carlos Ruiz, San Gregorio",1261,210.16666666666669,1261,52,183.0,4,"Jacinto Benavente, La Navata, Carlos Ruiz, San Gregorio",923,230.75,923,235,202,2,"Infanta Elena, Cañada Real",769.8,0.368926994024422,False,485.79999999999995,882.4000000000001,0.6051677243880326,False,348.4000000000001,2319.2,0.5437219730941705,False,1058.1999999999998,1730.6,0.5333410377903618,False,807.5999999999999,5702.0,3002,0.52648193616275,4,0,0.0,False,2700.0,4,100.0,Acceso Completo,True,True,[]
28037,Cenicientos,2,350,75,77,95,103,21,7.0,21,19,19,1,Cenicientos,54,18.0,54,10,10,1,Suárez Somonte,111,18.5,111,0,14.0,1,Suárez Somonte,92,23.0,92,1,1,1,Suárez Somonte,45.0,0.4666666666666667,False,24.0,45.4,1.1894273127753305,True,0.0,99.6,1.1144578313253013,True,0.0,77.6,1.1855670103092784,True,0.0,267.6,278,1.0388639760837068,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28109,Pelayos de la Presa,2,602,136,145,154,167,0,0.0,0,0,0,0,Ninguno,73,24.333333333333332,73,19,18,1,Río Alberche,144,24.0,144,1,22.666666666666668,1,Río Alberche,483,120.75,483,113,106,1,Pedro de Tolosa,81.6,0.0,False,81.6,83.4,0.8752997601918464,False,10.400000000000006,177.6,0.8108108108108109,False,33.599999999999994,125.80000000000001,3.8394276629570743,True,0.0,468.40000000000003,700,1.4944491887275833,4,1,25.0,False,0.0,3,75.0,Acceso Bueno,True,True,['infantil_i_ciclo']
28041,Cobeña,4,2006,319,508,615,564,205,68.33333333333333,205,256,217,3,"Carantoñas, Garabatos, Daganzo",163,54.333333333333336,163,45,41,1,Villa de Cobeña,412,68.66666666666667,412,15,61.666666666666664,1,Villa de Cobeña,273,68.25,273,14,14,1,Villa de Cobeña,191.4,1.071055381400209,True,0.0,229.2,0.7111692844677138,False,66.19999999999999,652.4,0.6315144083384427,False,240.39999999999998,481.8,0.5666251556662515,False,208.8,1554.8,1053,0.677257525083612,4,1,25.0,False,501.79999999999995,4,100.0,Acceso Completo,True,True,[]
28143,Somosierra,2,11,0,2,3,6,14,4.666666666666667,14,14,14,1,Montejo de la Sierra,92,30.666666666666668,92,22,22,1,Peñalta,208,34.666666666666664,208,2,30.333333333333332,1,Peñalta,96,24.0,96,1,0,1,Peñalta,0.0,inf,True,0.0,0.4,230.0,True,0.0,2.8,74.28571428571429,True,0.0,3.0,32.0,True,0.0,6.199999999999999,396,63.870967741935495,3,3,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28039,Cervera de Buitrago,4,16,6,2,3,5,12,4.0,12,13,13,1,El Cervatillo Dormilón,156,52.0,156,52,51,2,"CRA de Lozoyuela, Pico de la Miel",359,59.833333333333336,359,6,55.0,2,"CRA de Lozoyuela, Pico de la Miel",543,135.75,543,103,101,1,De la Cabrera,3.6,3.333333333333333,True,0.0,2.8,55.714285714285715,True,0.0,2.8,128.21428571428572,True,0.0,2.8,193.92857142857144,True,0.0,12.0,1070,89.16666666666667,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28095,Navalagamella,3,699,123,170,204,202,29,9.666666666666666,29,20,20,1,Navalagamella,69,23.0,69,21,21,1,San Miguel,126,21.0,126,3,26.0,1,San Miguel,523,130.75,523,123,123,1,Valmayor,73.8,0.3929539295392954,False,44.8,83.2,0.829326923076923,False,14.200000000000003,217.6,0.5790441176470589,False,91.6,162.8,3.2125307125307123,True,0.0,537.4000000000001,747,1.390026051358392,4,1,25.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28005,Alcalá de Henares,42,37603,7355,8673,9906,11669,1444,481.3333333333333,1444,1638,1245,17,"Alicia de Larrocha, La Cometa, Puerta de Madrid, Carrusel, Puerta de Madrid, Los Molinos, Tucán, Espartales, Ciudad del Aire, Antonio Machado, Arco Iris, Los Cuentos, Doctora de Alcalá, La Flauta Mágica, Don Melitón, Don Melitón, Galatea",3482,1160.6666666666667,3482,1007,871,28,"Alicia de Larrocha, Mozart, Iplacea, Miguel Hernández, Santos Niños, Daoiz y Velarde, Ntra. Sra. del Val, Cristóbal Colón, Antonio de Nebrija, Cervantes, García Lorca, Espartales, Emperador Fernando, Ciudad del Aire, Francisco de Quevedo, Antonio Machado, Manuel Azaña, La Garena, Beatriz Galindo, Juan de Austria, Infanta Catalina, Doctora de Alcalá, Luis Vives, Dulcinea, Cardenal Cisneros, Ernest Hemingway, Antonio Mingote, Pablo Neruda",8287,1381.1666666666667,8287,254,1145.0,28,"Alicia de Larrocha, Mozart, Iplacea, Miguel Hernández, Santos Niños, Daoiz y Velarde, Ntra. Sra. del Val, Cristóbal Colón, Antonio de Nebrija, Cervantes, García Lorca, Espartales, Emperador Fernando, Ciudad del Aire, Francisco de Quevedo, Antonio Machado, Manuel Azaña, La Garena, Beatriz Galindo, Juan de Austria, Infanta Catalina, Doctora de Alcalá, Luis Vives, Dulcinea, Cardenal Cisneros, Ernest Hemingway, Antonio Mingote, Pablo Neruda",1178,294.5,1178,279,243,2,"Francisca de Pedraza, Isidra de Guzmán",4413.0,0.3272150464536596,False,2969.0,4676.6,0.744558012231108,False,1194.6000000000004,10900.8,0.7602194334360781,False,2613.7999999999993,8277.400000000001,0.1423152197549955,False,7099.4000000000015,28267.800000000003,14391,0.5090951542037229,4,0,0.0,False,13876.800000000003,4,100.0,Acceso Completo,True,True,[]
28006,Alcobendas,25,25756,4649,6326,7411,7370,898,299.33333333333337,898,1094,758,8,"El Cuquillo, La Chopera, Pío Pío, Valdelaparra, Fuentelucha, Gabriel y Galán, Cascabeles, Profesor Tierno Galván",1954,651.3333333333334,1954,547,462,14,"Parque de Cataluña, Bachiller Alonso López, Daoiz y Velarde, Miguel Hernández, Luis Buñuel, Antonio Machado, Federico García Lorca, Valdepalitos, Seis de Diciembre, Emilio Casado, Miraflores, Castilla, Gabriel y Galán, Profesor Tierno Galván",4501,750.1666666666666,4501,149,632.3333333333334,14,"Parque de Cataluña, Bachiller Alonso López, Daoiz y Velarde, Miguel Hernández, Luis Buñuel, Antonio Machado, Federico García Lorca, Valdepalitos, Seis de Diciembre, Emilio Casado, Miraflores, Castilla, Gabriel y Galán, Profesor Tierno Galván",3114,778.5,3114,746,557,5,"Francisco Giner de los Ríos, Aldebarán, Severo Ochoa, Gloria Fuertes, Ágora",2789.4,0.3219330321933032,False,1891.4,3124.8,0.6253200204813107,False,1170.8000000000002,8025.200000000001,0.5608582963664457,False,3524.2000000000007,5920.6,0.5259602067358038,False,2806.6000000000004,19860.0,10467,0.5270392749244713,4,0,0.0,False,9393.0,4,100.0,Acceso Completo,True,True,[]
28007,Alcorcón,44,32215,5726,7910,8852,9727,1621,540.3333333333334,1621,1681,1530,14,"La Princesa, Las Flores, Los Pinos de Maeve, Nanas, Jesús Varela, Adivinanzas, Mago de Oz, Los Pingüinos, Bellas Vistas, Campanilla, Rodari, Sueños, El Corro de la Patata, Andersen",2914,971.3333333333334,2914,759,713,23,"Párroco D. Victoriano, Santiago Ramón y Cajal, Claudio Sánchez Albornoz, Santo Domingo, Isabel la Católica, Chaves Nogales, Miguel de Cervantes, Los Castillos, Carmen Conde, Federico García Lorca, Joaquín Costa, Jesús Varela, Parque de Lisboa, San José de Valderas, Miguel Hernández, Fernando de los Ríos, Daniel Martín, Blas de Otero, Bellas Vistas, Clara Campoamor, Vicente Aleixandre, Agustín de Argüelles, Fuente del Palomar",6514,1085.6666666666665,6514,181,931.3333333333333,23,"Párroco D. Victoriano, Santiago Ramón y Cajal, Claudio Sánchez Albornoz, Santo Domingo, Isabel la Católica, Chaves Nogales, Miguel de Cervantes, Los Castillos, Carmen Conde, Federico García Lorca, Joaquín Costa, Jesús Varela, Parque de Lisboa, San José de Valderas, Miguel Hernández, Fernando de los Ríos, Daniel Martín, Blas de Otero, Bellas Vistas, Clara Campoamor, Vicente Aleixandre, Agustín de Argüelles, Fuente del Palomar",4656,1164.0,4656,1132,889,10,"El Pinar, Itaca, Galileo Galilei, Miguel de Cervantes, La Arboleda, Parque de Lisboa, Prado de Santo Domingo, Jorge Guillén, Josefina Aldecoa, Los Castillos",3435.6,0.4718244265921528,False,1814.6,3872.4,0.7525049065179217,False,958.4000000000001,9868.8,0.6600599870298315,False,3354.7999999999993,7256.6,0.6416227985557974,False,2600.6000000000004,24433.4,15705,0.642767686854879,4,0,0.0,False,8728.400000000001,4,100.0,Acceso Completo,True,True,[]
28013,Aranjuez,13,13451,2419,3259,3837,3936,417,139.0,417,396,368,4,"San José de Calasanz, Victoria Kamhi, El Regajal, Jardines de Aranjuez",1053,351.0,1053,329,273,7,"San Fernando, San José de Calasanz, Maestro Rodrigo, San Isidro, Santa Teresa de Jesús, Carlos III, Vicente Aleixandre",2934,489.00000000000006,2934,115,353.0,7,"San Fernando, San José de Calasanz, Maestro Rodrigo, San Isidro, Santa Teresa de Jesús, Carlos III, Vicente Aleixandre",2316,579.0,2316,486,366,4,"Santiago Rusiñol, Maestro Rodrigo, Domenico Scarlatti, Alpajés",1451.4,0.2873088052914427,False,1034.4,1619.4,0.6502408299370137,False,566.4000000000001,4142.0,0.7083534524384355,False,1208.0,3089.3999999999996,0.7496601281802293,False,773.3999999999996,10302.2,6720,0.6522878608452564,4,0,0.0,False,3582.2000000000007,4,100.0,Acceso Completo,True,True,[]
