municipality_id;cycle;analysis_year;capacity;estimated_places;max_enrolled;applications;admitted;num_centers;centers_names;estimated_need;coverage_ratio;is_covered;deficit
28079;infantil_ii_ciclo;2022-2023;32948;10982.666666666668;32948;9736;8474;258;Palacio Valdés, Luis de Góngora, Escuelas Aguirre, Carlos V, Lope de Vega, Miguel Servet, Garcilaso de la Vega, República de Colombia, Ermita del Santo, El Greco, Gandhi, Pinar de San José, Ramiro de Maeztu, Ciudad de Guadalajara, República de Ecuador, Navas de Tolosa, Vasco Núñez de Balboa, Esperanza, Tomás Bretón, Amador de los Ríos, Patriarca Obispo Eijo Garay, San Roque, Camilo José Cela, Gloria Fuertes, Plácido Domingo, San Isidoro, Ramón Pérez de Ayala, Blas de Lezo, Ciudad de Roma, La Alameda, Escuelas Bosque, Méjico, Menéndez Pidal, Arcipreste de Hita, San Benito, María Moliner, Vázquez de Mella, Capitán Cortés, Juan Sebastián Elcano, Gabriela Mistral, Parque Eugenia de Montijo, Asturias, Emilia Pardo Bazán, Barcelona, Cortes de Cádiz, Mesonero Romanos, República de Chile, Los Almendros, San Eugenio y San Isidro, Jorge Guillén, Ciudad Pegaso, José Bergamín, Pintor Rosales, Los Girasoles, Reina Victoria, Amos Acero, Pradolongo, Doctor Tolosa Latour, Costa Rica, Dionisio Ridruejo, Vicálvaro, Jaime Balmes, Cristóbal Colón, Doctor Federico Rubio, Ntra. Sra. de la Paloma, Joaquín Costa, Real Armada, Cardenal Herrera Oria, Marqués de Suanzes, Leopoldo Alas, Honduras, Pablo Picasso, Francisco de Luis, Aravaca, Guindalera, Bolivia, Carmen Cabezuelo, Padre Poveda, De Prácticas Asunción Rincón, Joaquín Dicenta, Felipe II, Hermanos Pinzón, Alberto Alcocer, Antonio Moreno Rosales, Fernández Moratín, Fontarrón, Pío XII, República del Brasil, Francisco Fatou, El Madroño, Arquitecto Gaudí, José de Echegaray, San Juan de la Cruz, Luis Bello, Blas de Otero, Juan Zaragueta, San Fermín, Manuel Núñez de Arenas, Doctor Conde Arruga, Amadeo Víves, Francisco Arranz, Antonio de Nebrija, Martínez Montañés, Conde de Romanones, Complejo Escolar Príncipe Felipe, República de Venezuela, Hernan Cortés, Virgen del Cortijo, Francisco de Goya, Loyola de Palacio, Los Ángeles, Méndez Núñez, Agustín Rodríguez Sahagun, Manuel de Falla, Manuel Bartolomé Cossío, Francisco de Quevedo, Los Rosales, Nuria Espert, Juan de la Cierva, República de El Salvador, Gonzalo Fernández de Córdoba, San Ildefonso, Rosa Luxemburgo, Julian Besteiro, La Latina, San Juan Bosco, Virgen del Cerro, Leopoldo Calvo-Sotelo, Padre Coloma, Zofio, Ciudad de Valencia, Carmen Laforet, Antonio Fontán, Gustavo Adolfo Becquer, Ciudad de Jaén, Giner de los Ríos, Doctor Severo Ochoa, El Quijote, Parque Aluche, Ramón Gómez de la Serna, Claudio Moyano, Puerto Rico, Isaac Peral, Santo Domingo, José María de Pereda, Breogán, Eduardo Rojo, Marqués de Marcenado, Pío Baroja, Menéndez y Pelayo, La Rioja, Santa María, Tirso de Molina, Maríano José de Larra, José Ortega y Gasset, Agustína Díez, Concepción Arenal, Calderón de la Barca, República Dominicana, Ntra. Sra. de la Luz, Julian Marías, Ntra. Sra. de la Concepción, Pinar del Rey, Ciudad de los Ángeles, Alcalde de Móstoles, Haití, Ciudad de Zaragoza, Alhambra, Isabel la Católica, Cuba, Padre Mariana, Lepanto, Carlos Sainz de los Terreros, Cervantes, Rufino Blanco, Jovellanos, San Miguel, San Juan Bautista, Lorenzo Luzuriaga, Ausias March, San Carlos, Pedro Duque, Azorín, Josep Tarradellas, Francisco Ruano, Ciudad de Badajoz, Miguel Blásco Vilatela, Portugal, Alfonso X El Sabio, Ignacio Zuloaga, Fray Junípero Serra, Concha Espina, Álvaro de Bazán, El Espinillo, Aragón, La Dehesa del Príncipe, Ntra. Sra. de la Almudena, Hortaleza, Madrid - Sur, Javier de Miguel, Meseta de Orcasitas, Marcelo Usera, Juan Ramón Jiménez, Los Titeres, José Calvo Sotelo, San Ignacio de Loyola, Maria de Villota, Infanta Leonor, Alfredo Di Stefano, Pi i Margall, Adolfo Suárez, Dámaso Alonso, Pasamonte, Isaac Albéniz, Regimiento Inmemorial del Rey, Maestro Padilla, Jaime Vera, San Pablo, El Carmen, Jorge Manrique, San Cristóbal, Zaleo, La Plazuela, Juan Gris, EEUU de América - Huarte de San Juan, Eugenio María de Hostos, Rabindranah Tagore, Fernando El Católico, Margaret Thatcher, Sagunto, Ramón María del Valle Inclán, Filósofo Séneca, Ntra. Sra. del Lucero, Monte de El Pardo, Miguel de Unamuno, Gonzalo de Berceo, Joaquín Turina, Palomeras Bajas, Antonio Machado, Manuel Sainz de Vicuña, Legado Crespo, Bravo Murillo, Winston Churchill, Príncipe de Asturias, Valdebernardo, Luis Cernuda, Daniel Vázquez Díaz, García Morente, La Jara, Ángel Nieto, Perú, República del Paraguay, Ntra. Sra. de la Fuencisla, El Sol, Ciudad de Córdoba, República de Panamá Nº 1, República del Uruguay, Mirasierra;77548.4;0.42487014561228864;False;44600.399999999994
28079;primaria;2022-2023;72498;12083.0;72498;3164;11061.666666666668;248;Palacio Valdés, Luis de Góngora, Escuelas Aguirre, Carlos V, Lope de Vega, Miguel Servet, Garcilaso de la Vega, República de Colombia, Ermita del Santo, El Greco, Gandhi, Pinar de San José, Ramiro de Maeztu, Ciudad de Guadalajara, República de Ecuador, Navas de Tolosa, Vasco Núñez de Balboa, Esperanza, Tomás Bretón, Amador de los Ríos, Patriarca Obispo Eijo Garay, San Roque, Camilo José Cela, Gloria Fuertes, Plácido Domingo, San Isidoro, Ramón Pérez de Ayala, Blas de Lezo, Ciudad de Roma, La Alameda, Escuelas Bosque, Méjico, Menéndez Pidal, Arcipreste de Hita, San Benito, María Moliner, Vázquez de Mella, Capitán Cortés, Juan Sebastián Elcano, Gabriela Mistral, Parque Eugenia de Montijo, Asturias, Emilia Pardo Bazán, Barcelona, Cortes de Cádiz, Mesonero Romanos, República de Chile, Los Almendros, San Eugenio y San Isidro, Jorge Guillén, Ciudad Pegaso, José Bergamín, Pintor Rosales, Reina Victoria, Amos Acero, Pradolongo, Doctor Tolosa Latour, Costa Rica, Dionisio Ridruejo, Vicálvaro, Jaime Balmes, Cristóbal Colón, Doctor Federico Rubio, Ntra. Sra. de la Paloma, Joaquín Costa, Real Armada, Cardenal Herrera Oria, Marqués de Suanzes, Leopoldo Alas, Honduras, Pablo Picasso, Francisco de Luis, Aravaca, Guindalera, Bolivia, Carmen Cabezuelo, Padre Poveda, De Prácticas Asunción Rincón, Joaquín Dicenta, Felipe II, Hermanos Pinzón, Alberto Alcocer, Antonio Moreno Rosales, Fernández Moratín, Fontarrón, Pío XII, República del Brasil, Francisco Fatou, El Madroño, Arquitecto Gaudí, José de Echegaray, San Juan de la Cruz, Luis Bello, Blas de Otero, Juan Zaragueta, Manuel Núñez de Arenas, Doctor Conde Arruga, Amadeo Víves, Francisco Arranz, Antonio de Nebrija, Martínez Montañés, Conde de Romanones, Complejo Escolar Príncipe Felipe, República de Venezuela, Hernan Cortés, Virgen del Cortijo, Francisco de Goya, Loyola de Palacio, Méndez Núñez, Agustín Rodríguez Sahagun, Manuel de Falla, Manuel Bartolomé Cossío, Francisco de Quevedo, Los Rosales, Nuria Espert, Juan de la Cierva, República de El Salvador, Gonzalo Fernández de Córdoba, San Ildefonso, Rosa Luxemburgo, Julian Besteiro, La Latina, San Juan Bosco, Virgen del Cerro, Leopoldo Calvo-Sotelo, Padre Coloma, Ciudad de Valencia, Carmen Laforet, Antonio Fontán, Gustavo Adolfo Becquer, Ciudad de Jaén, Giner de los Ríos, Doctor Severo Ochoa, El Quijote, Parque Aluche, Ramón Gómez de la Serna, Claudio Moyano, Puerto Rico, Isaac Peral, Santo Domingo, José María de Pereda, Breogán, Eduardo Rojo, Marqués de Marcenado, Pío Baroja, Menéndez y Pelayo, La Rioja, Santa María, Tirso de Molina, Maríano José de Larra, José Ortega y Gasset, Agustína Díez, Concepción Arenal, Calderón de la Barca, República Dominicana, Ntra. Sra. de la Luz, Julian Marías, Ntra. Sra. de la Concepción, Pinar del Rey, Ciudad de los Ángeles, Alcalde de Móstoles, Haití, Ciudad de Zaragoza, Alhambra, Isabel la Católica, Cuba, Padre Mariana, Lepanto, Carlos Sainz de los Terreros, Cervantes, Rufino Blanco, Jovellanos, San Miguel, San Juan Bautista, Lorenzo Luzuriaga, Ausias March, San Carlos, Pedro Duque, Azorín, Josep Tarradellas, Francisco Ruano, Ciudad de Badajoz, Miguel Blásco Vilatela, Portugal, Alfonso X El Sabio, Ignacio Zuloaga, Fray Junípero Serra, Concha Espina, Álvaro de Bazán, El Espinillo, Aragón, La Dehesa del Príncipe, Ntra. Sra. de la Almudena, Madrid - Sur, Javier de Miguel, Meseta de Orcasitas, Marcelo Usera, Juan Ramón Jiménez, José Calvo Sotelo, San Ignacio de Loyola, Maria de Villota, Infanta Leonor, Alfredo Di Stefano, Pi i Margall, Adolfo Suárez, Dámaso Alonso, Pasamonte, Isaac Albéniz, Regimiento Inmemorial del Rey, Maestro Padilla, Jaime Vera, San Pablo, Jorge Manrique, San Cristóbal, Juan Gris, EEUU de América - Huarte de San Juan, Eugenio María de Hostos, Rabindranah Tagore, Fernando El Católico, Margaret Thatcher, Sagunto, Ramón María del Valle Inclán, Filósofo Séneca, Ntra. Sra. del Lucero, Monte de El Pardo, Miguel de Unamuno, Gonzalo de Berceo, Joaquín Turina, Palomeras Bajas, Antonio Machado, Manuel Sainz de Vicuña, Legado Crespo, Bravo Murillo, Winston Churchill, Príncipe de Asturias, Valdebernardo, Luis Cernuda, Daniel Vázquez Díaz, García Morente, Ángel Nieto, Perú, República del Paraguay, Ntra. Sra. de la Fuencisla, El Sol, Ciudad de Córdoba, República de Panamá Nº 1, República del Uruguay, Mirasierra;172110.4;0.42122962935418196;False;99612.4
28079;eso;2022-2023;48161;12040.25;48161;12561;9638;100;Francisco de Ayala, Príncipe Felipe, Villablanca, Arturo Soria, Cardenal Herrera Oria, Blas de Lezo, Alameda de Osuna, Vallecas - Magerit, Avda Los Toreros, Ciudad de los Ángeles, Santamarca, Marqués de Suanzes, San Juan Bautista, Francisco de Quevedo, Cardenal Cisneros, Iturralde, San Blás, Miguel Delibes, La Estrella, María Rodrigo, Antonio Dominguez Ortiz, Gran Capitán, Enrique Tierno Galván, Juan de Villanueva, Sagrado Corazón de Jesús, San Fernando, Gabriel García Marquez, Antonio Fraguas Forges, Calderón de la Barca, Las Musas, Cervantes, José de Echegaray, García Morato, Dámaso Alonso, Felipe II, Palomeras - Vallecas, Vallecas I, El Espinillo, Loyola de Palacio, Mariano José de Larra, Maria Goyri Goyri, San Isidro, Lope de Vega, Gómez Moreno, Francisco de Goya, Santa Teresa de Jesús, Juan de la Cierva, Fortuny, Jane Goodall, Jaime Vera, Celestino Mutis, Numancia, Ramiro de Maeztu, Eijo y Garay, Manuel Fraga Iribarne, Barrio Simancas, Juan Ramón Jiménez, Tirso de Molina, Joaquín Turina, Ortega y Gasset, San Cristóbal de los Ángeles, Juana de Castilla, Nuevo en Montecarmelo, Ramón y Cajal, San Isidoro de Sevilla, Federico Moreno Torroba, Vista Alegre, Madrid - Sur, Ana Frank, Pradolongo, Emilio Castelar, Parque Aluche, Ntra. Sra. de la Almudena, Alfredo Kraus, Arcipreste de Hita, Gregorio Marañón, Joaquín Rodrigo, Renacimiento, María de Molina, Valdebernardo, Pío Baroja, Carlos III, Isaac Newton, Ciudad de los Poetas, Malala Yousafzai, Alfredo Di Stefano, Adolfo Suárez, Pedro Salinas, Emperatriz María de Austria, Santa Eugenia, Conde de Orgaz, Ciudad de Jaén, Beatriz Galindo, Villa de Vallecas, Mariana Pineda, Isabel la Católica, Blas de Otero, Rey Pastor, Mirasierra, Salvador Dalí;122491.6;0.39317798118401587;False;74330.6
28080;infantil_i_ciclo;2022-2023;468;156.0;468;672;396;4;La Tarara, Tacataca, Talín, San Pío X;1726.2;0.2711157455683003;False;1258.2
28080;infantil_ii_ciclo;2022-2023;886;295.33333333333337;886;252;238;8;El Tejar, Benito Pérez Galdos, Federico García Lorca, Francisco de Quevedo, Rosalía de Castro, Santa Catalina, San Pío X, Antonio Machado;1920.4;0.46136221620495727;False;1034.4
28080;primaria;2022-2023;2077;346.16666666666663;2077;79;303.6666666666667;8;El Tejar, Benito Pérez Galdos, Federico García Lorca, Francisco de Quevedo, Rosalía de Castro, Santa Catalina, San Pío X, Antonio Machado;4885.6;0.42512690355329946;False;2808.6000000000004
28080;eso;2022-2023;1631;407.75;1631;522;297;4;Carlos Bousoño, Margarita Salas, José Saramago, Leonardo Da Vinci;3743.8;0.4356536139751055;False;2112.8
28092;infantil_i_ciclo;2022-2023;1531;510.3333333333333;1531;1914;1365;13;Andrés Torrejón, Osa Mayor, Fabulas y Leyendas, Parque Coimbra (Programa Casa de Niños), El Soto, El Juglar, El Pequeño Sauce, Joan Miró, Caleidoscopio, Parque Coimbra, Colores, El Columpio, Pablo Sarasate;4704.0;0.3254676870748299;False;3173.0
28092;infantil_ii_ciclo;2022-2023;4734;1578.0;4734;1329;1131;36;Andrés Torrejón, Ciudad de Roma, Antusana, Rafael Alberti, Maruja Mallo, Severo Ochoa, Leonardo Da Vinci, Jorge Guillén, Blas de Otero, Julian Besteiro, Las Cumbres, Príncipe Asturias, Juan de Ocaña, Rio Bidasoa, Margarita Xirgú, Celso Emilio Ferreiro, Pablo Sorozabal, Andrés Segovia, Gabriel Celaya, Joan Miró, Federico García Lorca, Vicente Aleixandre, Benito Pérez Galdos, Alfonso R. Castelao, Miguel Delibes, Rosalía de Castro, Pablo Sarasate, Pío Baroja, León Felipe, Antonio Hernández, Salzillo - Valle Inclán, María Montessori, Luis Alvarez Lencero, Beato Simón de Rojas, Alonso Cano, Juan Pérez Villaamil;5148.6;0.9194732548654002;False;414.60000000000036
28092;primaria;2022-2023;10574;1762.3333333333333;10574;289;1500.6666666666665;36;Andrés Torrejón, Ciudad de Roma, Antusana, Rafael Alberti, Maruja Mallo, Severo Ochoa, Leonardo Da Vinci, Jorge Guillén, Blas de Otero, Julian Besteiro, Las Cumbres, Príncipe Asturias, Juan de Ocaña, Rio Bidasoa, Margarita Xirgú, Celso Emilio Ferreiro, Pablo Sorozabal, Andrés Segovia, Gabriel Celaya, Joan Miró, Federico García Lorca, Vicente Aleixandre, Benito Pérez Galdos, Alfonso R. Castelao, Miguel Delibes, Rosalía de Castro, Pablo Sarasate, Pío Baroja, León Felipe, Antonio Hernández, Salzillo - Valle Inclán, María Montessori, Luis Alvarez Lencero, Beato Simón de Rojas, Alonso Cano, Juan Pérez Villaamil;12320.4;0.8582513554754716;False;1746.3999999999996
28092;eso;2022-2023;7399;1849.75;7399;1933;1571;13;Manuela Malasaña, Manuel de Falla, Antonio de Nebrija, Clara Campoamor, Gabriel Cisneros, Europa, Velázquez, Juan Gris, Antonio Gala, Los Rosales, Miguel de Cervantes, Rayuela, Miguel Hernández;8533.0;0.867104183757178;False;1134.0
28106;infantil_i_ciclo;2022-2023;1074;358.0;1074;1203;1023;8;Los Abetos, El Limonero, El Manzano, El Naranjo, Tris - Tras, Momo, Zarabanda, El Bosque;3502.8;0.3066118533744433;False;2428.8
28106;infantil_ii_ciclo;2022-2023;3869;1289.6666666666667;3869;1023;933;22;Ciudad de Parla, La Paloma, Magerit, María Moliner, Giner de los Ríos, Antonio Machado, José Hierro, Rosa Montero, Julian Besteiro, Gerardo Diego, Blas de Lezo, Miguel Hernández, Ciudad de Mérida, Virgen del Carmen, Rosa Luxemburgo, Madre Teresa de Calcuta, Séneca, Luis Víves, Pablo Picasso, Miguel Delibes, Los Lagos, Clara Campoamor;4003.7999999999997;0.9663319846146162;False;134.79999999999973
28106;primaria;2022-2023;9564;1594.0000000000002;9564;303;1201.6666666666667;22;Ciudad de Parla, La Paloma, Magerit, María Moliner, Giner de los Ríos, Antonio Machado, José Hierro, Rosa Montero, Julian Besteiro, Gerardo Diego, Blas de Lezo, Miguel Hernández, Ciudad de Mérida, Virgen del Carmen, Rosa Luxemburgo, Madre Teresa de Calcuta, Séneca, Luis Víves, Pablo Picasso, Miguel Delibes, Los Lagos, Clara Campoamor;10586.8;0.9033891260815355;False;1022.7999999999993
28106;eso;2022-2023;6760;1690.0;6760;1785;1231;9;El Olivo, Humanejos, Manuel Elkin Patarroyo, Las Américas, La Laguna, Enrique Tierno Galván, Nuevo en Parla, Nicolás Copérnico, Narcis Monturiol;7554.0;0.8948901244373841;False;794.0
28113;infantil_i_ciclo;2022-2023;348;116.0;348;413;325;3;Pimpollitos, Tragaluz, Virgen de la Asunción;1375.2;0.25305410122164046;False;1027.2
28113;infantil_ii_ciclo;2022-2023;1173;391.0;1173;315;281;6;Dos de Mayo, El Prado, Las Artes, Europa, Buenos Aires, Isabel la Católica;1571.6;0.7463731229320438;False;398.5999999999999
28113;primaria;2022-2023;2636;439.33333333333337;2636;72;370.6666666666667;6;Dos de Mayo, El Prado, Las Artes, Europa, Buenos Aires, Isabel la Católica;4044.3999999999996;0.6517654040154288;False;1408.3999999999996
28113;eso;2022-2023;1945;486.25;1945;492;319;3;Calderón de la Barca, Vicente Aleixandre, Pablo Picasso;2848.4;0.6828394888358377;False;903.4000000000001
28115;infantil_i_ciclo;2022-2023;379;126.33333333333334;379;505;309;5;Las Acacias, La Encina, Pinar Prados de Torrejón, Los Álamos, Los Madroños;2043.0;0.18551150269211944;False;1664.0
28115;infantil_ii_ciclo;2022-2023;716;238.66666666666669;716;196;187;8;Las Acacias, Príncipes de Asturias, Pinar Prados de Torrejón, Los Ángeles, San José Obrero, Infanta Elena, Divino Maestro, Asunción de Ntra. Sra.;2264.8;0.3161427057576828;False;1548.8000000000002
28115;primaria;2022-2023;1598;266.3333333333333;1598;50;242.66666666666669;8;Las Acacias, Príncipes de Asturias, Pinar Prados de Torrejón, Los Ángeles, San José Obrero, Infanta Elena, Divino Maestro, Asunción de Ntra. Sra.;5843.2;0.2734802847754655;False;4245.2
28115;eso;2022-2023;1354;338.5;1354;282;260;4;Gerardo Diego, Príncipes de Asturias, Los Ángeles, Camilo José Cela;4599.6;0.29437342377598047;False;3245.6000000000004
28123;infantil_i_ciclo;2022-2023;999;333.0;999;1269;852;8;El Parque, El Arlequín, Nana de la Cebolla, Platero, Rayuela, Patas Arriba, Grimm, Pippi Langstrump;3085.8;0.3237410071942446;False;2086.8
28123;infantil_ii_ciclo;2022-2023;3048;1016.0000000000001;3048;877;671;16;La Escuela, El Parque, Hispanidad, El Olivar, José Hierro, Rafael Alberti, Jarama, Victoria Kent, La Luna, Las Cigüeñas, Dulce Chacón, José Saramago, José Iturzaeta, Los Almendros, Hans Christian Andersen, Mario Benedetti;3430.3999999999996;0.8885261194029852;False;382.39999999999964
28123;primaria;2022-2023;6220;1036.6666666666665;6220;296;931.3333333333333;16;La Escuela, El Parque, Hispanidad, El Olivar, José Hierro, Rafael Alberti, Jarama, Victoria Kent, La Luna, Las Cigüeñas, Dulce Chacón, José Saramago, José Iturzaeta, Los Almendros, Hans Christian Andersen, Mario Benedetti;8215.2;0.7571331190963092;False;1995.2000000000007
28123;eso;2022-2023;4053;1013.25;4053;1046;749;6;Profesor Julio Pérez, Antares, Duque de Rivas, La Luna, Europa, Las Lagunas;5371.8;0.7544956997654417;False;1318.8000000000002
28127;infantil_i_ciclo;2022-2023;753;251.00000000000003;753;972;593;8;Aserrín Aserrán, Juan Ramón Jiménez, Los Olivos, La Marazuela, San José, San Miguel, La Cigüeña María, Mario Vargas Llosa;2574.0;0.2925407925407925;False;1821.0
28127;infantil_ii_ciclo;2022-2023;1329;442.99999999999994;1329;376;330;10;El Cantizal, La Encina, Los Olivos, Los Jarales - Monterrozas, Vicente Aleixandre, Siglo XXI, San José, San Miguel, Fernando de los Ríos, Mario Vargas Llosa;2794.6;0.47556000858799113;False;1465.6
28127;primaria;2022-2023;3473;578.8333333333334;3473;103;440.3333333333333;10;El Cantizal, La Encina, Los Olivos, Los Jarales - Monterrozas, Vicente Aleixandre, Siglo XXI, San José, San Miguel, Fernando de los Ríos, Mario Vargas Llosa;6966.799999999999;0.4985072056037206;False;3493.7999999999993
28127;eso;2022-2023;2554;638.5;2554;640;486;6;El Cantizal, Las Rozas I, Federico García Lorca, Carmen Conde, José García Nieto, El Burgo-Ignacio Echeverría;5422.2;0.47102652060049427;False;2868.2
28134;infantil_i_ciclo;2022-2023;446;148.66666666666666;446;543;398;4;El Faro, Las Cumbres, La Comba, Sanserito;2207.4;0.20204765787804657;False;1761.4
28134;infantil_ii_ciclo;2022-2023;2161;720.3333333333333;2161;544;475;15;Teresa de Calcuta, Silvio Abad, Antonio Machado, Tempranales, Enrique Tierno Galván, Fuente Santa, San Sebastián, Infantas Elena y Cristina, Príncipe Felipe, Ntra. Sra. de Valvanera, Antonio Buero Vallejo, Miguel Delibes, León Felipe, Francisco Carrillo, V Centenario;2580.8;0.8373372597644141;False;419.8000000000002
28134;primaria;2022-2023;4672;778.6666666666666;4672;164;662.6666666666667;15;Teresa de Calcuta, Silvio Abad, Antonio Machado, Tempranales, Enrique Tierno Galván, Fuente Santa, San Sebastián, Infantas Elena y Cristina, Príncipe Felipe, Ntra. Sra. de Valvanera, Antonio Buero Vallejo, Miguel Delibes, León Felipe, Francisco Carrillo, V Centenario;6850.4;0.6820039705710615;False;2178.3999999999996
28134;eso;2022-2023;3024;756.0;3024;812;580;5;Julio Palacios, Atenea, Gonzalo Torrente Ballester, Juan de Mairena, Joan Miró;4697.2;0.6437877884697266;False;1673.1999999999998
28148;infantil_i_ciclo;2022-2023;1028;342.6666666666667;1028;1268;908;10;El Gato con botas, Juan sin Miedo, Loreto, Juan Ramón Jiménez, La Cigarra y la Hormiga, Gabriel y Galán, Marionetas, La Cañada de Ardoz, La Gaviota, Marionetas (Programa Casa de NIños);3435.0;0.2992721979621543;False;2407.0
28148;infantil_ii_ciclo;2022-2023;3197;1065.6666666666665;3197;950;812;20;Beethoven, Uno de Mayo, Severo Ochoa, Miguel de Cervantes, Pinocho, Andrés Segovia, El Buen Gobernador, Juan Ramón Jiménez, Miguel Hernández, Antonio Machado, Giner de los Ríos, Ramón Carande, Gabriel y Galán, La Zarzuela, Vicente Aleixandre, La Gaviota, Ramón y Cajal, Jaime Vera, Seis de Diciembre, Joaquín Blume;3772.8;0.8473812553011026;False;575.8000000000002
28148;primaria;2022-2023;7431;1238.4999999999998;7431;259;1032.6666666666665;20;Beethoven, Uno de Mayo, Severo Ochoa, Miguel de Cervantes, Pinocho, Andrés Segovia, El Buen Gobernador, Juan Ramón Jiménez, Miguel Hernández, Antonio Machado, Giner de los Ríos, Ramón Carande, Gabriel y Galán, La Zarzuela, Vicente Aleixandre, La Gaviota, Ramón y Cajal, Jaime Vera, Seis de Diciembre, Joaquín Blume;9163.6;0.8109258370072897;False;1732.6000000000004
28148;eso;2022-2023;5176;1294.0;5176;1284;921;8;Juan Bautista Monegro, León Felipe, Palas Atenea, Las Veredillas, Victoria Kent, Valle Inclán, Isaac Peral, Luis de Góngora;6438.8;0.8038764987264707;False;1262.8000000000002
28161;infantil_i_ciclo;2022-2023;492;164.0;492;496;437;5;El Roble, Los Paraísos, Jacaranda, Ailantos, Pedro Antonio de Alarcón;1928.4;0.2551337896701929;False;1436.4
28161;infantil_ii_ciclo;2022-2023;1537;512.3333333333333;1537;387;360;10;Vicente Aleixandre, Pedro López de Lerena, Ntra. Sra. del Rosario, Doña Leonor del Álamo, Cristo de la Salud, Maestro Román Baillo, Fuente de la Villa, Fray Pedro de Aguado, Pedro Antonio de Alarcón, Diego Muñoz-Torrero;2199.6;0.698763411529369;False;662.5999999999999
28161;primaria;2022-2023;4288;714.6666666666666;4288;128;476.0;10;Vicente Aleixandre, Pedro López de Lerena, Ntra. Sra. del Rosario, Doña Leonor del Álamo, Cristo de la Salud, Maestro Román Baillo, Fuente de la Villa, Fray Pedro de Aguado, Pedro Antonio de Alarcón, Diego Muñoz-Torrero;6153.6;0.6968278731149246;False;1865.6000000000004
28161;eso;2022-2023;3223;805.75;3223;829;665;5;Avalón, Ntra. Sra. del Rosario, Villa de Valdemoro, Neil Armstrong, Maestro Matías Bravo;4990.4;0.6458400128246233;False;1767.3999999999996
